date,desc_sentence,desc_logit,desc_prediction,desc_sentiment_score,title_sentence,title_logit,title_prediction,title_sentiment_score,sentence
2018-12-06,Four major blockchain companies have formed a “Blockchain for Europe” Association in a bid to promote the understanding and proactive regulation of blockchain across the continent.,[0.64395803 0.00901829 0.3470237 ],positive,0.63493973,"Ripple, NEM & Two Others Launch ‘Blockchain for Europe’ Association",[0.11953311 0.01089979 0.86956716],neutral,0.108633325,"Ripple, NEM & Two Others Launch ‘Blockchain for Europe’ Association. Four major blockchain companies have formed a “Blockchain for Europe” Association in a bid to promote the understanding and proactive regulation of blockchain across the continent."
2018-12-05,"Crypto markets are seeing a tint of green, with just a few top coins in the red. Bitcoin is hovering under the $4,000 mark.",[0.23755735 0.05337534 0.7090673 ],neutral,0.184182,"Top Cryptocurrencies See Slight Gains, Bitcoin Hovers Under $4,000",[0.9359429  0.02799617 0.03606096],positive,0.9079467,"Top Cryptocurrencies See Slight Gains, Bitcoin Hovers Under $4,000. Crypto markets are seeing a tint of green, with just a few top coins in the red. Bitcoin is hovering under the $4,000 mark."
2018-12-04,"Top coins are shaky as Bitcoin falls back below the $4,000 mark, but increased institutional interest — like Coinbase’s new OTC desk — could signal a turnaround.",[0.8607201  0.11622898 0.02305088],positive,0.7444911,"Bitcoin, Ripple, Ethereum, Bitcoin Cash, Stellar, EOS, Litecoin, Cardano, Monero, TRON: Price Analysis, Dec. 3",[0.03543632 0.01742088 0.9471428 ],neutral,0.018015442,"Bitcoin, Ripple, Ethereum, Bitcoin Cash, Stellar, EOS, Litecoin, Cardano, Monero, TRON: Price Analysis, Dec. 3. Top coins are shaky as Bitcoin falls back below the $4,000 mark, but increased institutional interest — like Coinbase’s new OTC desk — could signal a turnaround."
2018-12-04,"Bitcoin has today again lost the $4,000 price point as all major coins see significant losses of between a 4 and 10 percent range.",[0.02285649 0.95644903 0.02069443],negative,-0.93359256,"Crypto Assets See Losses Across the Board as BTC Falls Below $4,000",[0.0100405  0.9714021  0.01855745],negative,-0.9613616,"Crypto Assets See Losses Across the Board as BTC Falls Below $4,000. Bitcoin has today again lost the $4,000 price point as all major coins see significant losses of between a 4 and 10 percent range."
2018-12-03,"While the top 20 cryptocurrencies are mostly in the red, Bitcoin has been holding above $4,000.",[0.84631634 0.03258441 0.12109925],positive,0.8137319,"Top Coins Are Shaky, But Bitcoin Still Holds $4,000 Mark",[0.2893389  0.2615502  0.44911093],neutral,0.027788699,"Top Coins Are Shaky, But Bitcoin Still Holds $4,000 Mark. While the top 20 cryptocurrencies are mostly in the red, Bitcoin has been holding above $4,000."
2018-12-02,"Crypto markets go green on the first day of December, with Bitcoin breaking and holding the $4,200 threshold.",[0.39498395 0.46499467 0.14002137],negative,-0.07001072,"Crypto Markets Meet December in Green, Bitcoin Trades Above $4,200",[0.514723   0.04011498 0.445162  ],positive,0.474608,"Crypto Markets Meet December in Green, Bitcoin Trades Above $4,200. Crypto markets go green on the first day of December, with Bitcoin breaking and holding the $4,200 threshold."
2018-12-01,"The bears seem to be unwilling to wait for the higher levels to sell Bitcoin, as the market experiences a pullback.",[0.03452022 0.9120185  0.05346126],negative,-0.87749827,"Bitcoin, Ripple, Ethereum, Bitcoin Cash, Stellar, EOS, Litecoin, Cardano, Monero, TRON: Price Analysis, December 1",[0.03432494 0.01840442 0.94727063],neutral,0.015920516,"Bitcoin, Ripple, Ethereum, Bitcoin Cash, Stellar, EOS, Litecoin, Cardano, Monero, TRON: Price Analysis, December 1. The bears seem to be unwilling to wait for the higher levels to sell Bitcoin, as the market experiences a pullback."
2018-11-30,"The crypto markets are today back in the red, with virtually all of the top 20 cryptocurrencies seeing losses within a 4-10% range.",[0.02013811 0.9559563  0.02390566],negative,-0.9358182,"Crypto Markets See Persistent Red, Bitcoin Briefly Dips Below $4K",[0.02243218 0.94851094 0.02905685],negative,-0.92607874,"Crypto Markets See Persistent Red, Bitcoin Briefly Dips Below $4K. The crypto markets are today back in the red, with virtually all of the top 20 cryptocurrencies seeing losses within a 4-10% range."
2018-11-30,"Cryptocurrency markets could not maintain their bullish trend from yesterday, with most major coins seeing red today.",[0.01806555 0.95805854 0.02387589],negative,-0.93999296,Crypto Markets Come Back Down After Slight Jump Yesterday,[0.04586792 0.90853834 0.04559378],negative,-0.8626704,"Crypto Markets Come Back Down After Slight Jump Yesterday. Cryptocurrency markets could not maintain their bullish trend from yesterday, with most major coins seeing red today."
2018-11-29,Markets rally today as execs from several big name institutional players express their optimism about crypto’s future as an asset class.,[0.929285   0.02182055 0.04889451],positive,0.90746444,"Bitcoin, Ripple, Ethereum, Bitcoin Cash, Stellar, EOS, Litecoin: Price Analysis, Nov. 28",[0.03183528 0.02022354 0.9479411 ],neutral,0.011611737,"Bitcoin, Ripple, Ethereum, Bitcoin Cash, Stellar, EOS, Litecoin: Price Analysis, Nov. 28. Markets rally today as execs from several big name institutional players express their optimism about crypto’s future as an asset class."
2018-11-28,"After the market crash, Bitcoin has soared back above $4,000, with all major cryptocurrencies seeing strong growth.",[0.95003635 0.019641   0.03032258],positive,0.93039536,"Bitcoin Sees Strongest 24-Hour Performance Since July, Total Market Cap Jumps $11 Bln",[0.894182   0.06964946 0.03616849],positive,0.82453257,"Bitcoin Sees Strongest 24-Hour Performance Since July, Total Market Cap Jumps $11 Bln. After the market crash, Bitcoin has soared back above $4,000, with all major cryptocurrencies seeing strong growth."
2018-11-28,"Major coins are seeing slight losses, while the newly-forked Bitcoin SV, the ninth top crypto by market cap, is down almost ten percent on the day.",[0.00721466 0.9728463  0.01993897],negative,-0.96563166,"Markets Fail a Firm Rebound Attempt, Some Altcoins See Notable Daily Gains",[0.76575667 0.19066718 0.04357612],positive,0.57508945,"Markets Fail a Firm Rebound Attempt, Some Altcoins See Notable Daily Gains. Major coins are seeing slight losses, while the newly-forked Bitcoin SV, the ninth top crypto by market cap, is down almost ten percent on the day."
2018-11-27,Rampant selling in recent weeks dragged total market capitalization from above $210 billion on Nov. 14 to just below $116 billion on Nov. 25.,[0.02766323 0.94725883 0.02507791],negative,-0.9195956,"Bitcoin, Ripple, Ethereum, Bitcoin Cash, Stellar, EOS, Litecoin, Cardano, Monero, TRON: Price Analysis, Nov. 26",[0.03253122 0.01855904 0.94890976],neutral,0.013972184,"Bitcoin, Ripple, Ethereum, Bitcoin Cash, Stellar, EOS, Litecoin, Cardano, Monero, TRON: Price Analysis, Nov. 26. Rampant selling in recent weeks dragged total market capitalization from above $210 billion on Nov. 14 to just below $116 billion on Nov. 25."
2018-11-26,"Crypto markets mirror Ohio’s green light to offer taxpayers a Bitcoin payment option as the top currency breaks back over $4,000.",[0.9006908  0.02005023 0.07925905],positive,0.88064057,"Bitcoin Briefly Breaks Over $4,000, Bitcoin Cash Sees Gains Near 20 Percent on the Day",[0.94169575 0.02254223 0.035762  ],positive,0.9191535,"Bitcoin Briefly Breaks Over $4,000, Bitcoin Cash Sees Gains Near 20 Percent on the Day. Crypto markets mirror Ohio’s green light to offer taxpayers a Bitcoin payment option as the top currency breaks back over $4,000."
2018-11-26,Monex Group has confirmed Coincheck now supports withdrawals and deposits for all tradable assets on the platform.,[0.08625328 0.05063586 0.86311084],neutral,0.03561742,"Japan: Coincheck Completes Token Additions With Ripple, Factom Relaunch",[0.3985654  0.01113522 0.5902994 ],neutral,0.3874302,"Japan: Coincheck Completes Token Additions With Ripple, Factom Relaunch. Monex Group has confirmed Coincheck now supports withdrawals and deposits for all tradable assets on the platform."
2018-11-26,"KPMG releases a report that remains bullish on cryptocurrencies, while Bakkt announces a target launch date for the end of January.",[0.1162693  0.07729017 0.80644053],neutral,0.038979128,"Hodler’s Digest, Nov. 19–25: SIX Launches Multi-Crypto ETP, BCH’s Hard Fork Remains Contentious",[0.03957106 0.13224536 0.82818353],neutral,-0.0926743,"Hodler’s Digest, Nov. 19–25: SIX Launches Multi-Crypto ETP, BCH’s Hard Fork Remains Contentious. KPMG releases a report that remains bullish on cryptocurrencies, while Bakkt announces a target launch date for the end of January."
2018-11-25,"Dismal crypto bear markets continue to rage, though the Bitcoin Cash hard fork drama has settled and a series of major institutional investor moves are on the horizon.",[0.02586646 0.9251534  0.04898014],negative,-0.8992869,"Top 5 Crypto Performers Overview: XEM, Ripple, EOS, Bitcoin, IOTA",[0.04070738 0.02420507 0.93508756],neutral,0.016502304,"Top 5 Crypto Performers Overview: XEM, Ripple, EOS, Bitcoin, IOTA. Dismal crypto bear markets continue to rage, though the Bitcoin Cash hard fork drama has settled and a series of major institutional investor moves are on the horizon."
2018-11-24,"While a price crash can indicate decaying asset class fundamentals, markets often get the fundamentals of new technology wrong.",[0.01011075 0.94044495 0.04944431],negative,-0.9303342,"Bitcoin, Ripple, Ethereum, Stellar, EOS, Litecoin, Cardano, Monero, TRON, Dash: Price Analysis, Nov. 23",[0.03123794 0.01879249 0.94996953],neutral,0.012445452,"Bitcoin, Ripple, Ethereum, Stellar, EOS, Litecoin, Cardano, Monero, TRON, Dash: Price Analysis, Nov. 23. While a price crash can indicate decaying asset class fundamentals, markets often get the fundamentals of new technology wrong."
2018-11-24,"Bitcoin dropped to as low as $4,195 earlier today, Bitcoin Cash is down almost 50 percent over the past 7 days.",[0.00782403 0.97489774 0.01727825],negative,-0.9670737,"Bitcoin Hits Another Low, Bitcoin Cash Is Down Almost 50% on the Week",[0.00788127 0.9740397  0.01807908],negative,-0.9661584,"Bitcoin Hits Another Low, Bitcoin Cash Is Down Almost 50% on the Week. Bitcoin dropped to as low as $4,195 earlier today, Bitcoin Cash is down almost 50 percent over the past 7 days."
2018-11-23,SBI Ripple Asia and the Japan Payment Card Consortium have announced a joint proof of concept to prevent fraud with blockchain technology.,[0.8501914  0.00758398 0.14222467],positive,0.84260744,"SBI Ripple Asia, Japan Payment Card Consortium Partner on Blockchain System to Fight Fraud",[0.7797175  0.01407584 0.20620665],positive,0.7656417,"SBI Ripple Asia, Japan Payment Card Consortium Partner on Blockchain System to Fight Fraud. SBI Ripple Asia and the Japan Payment Card Consortium have announced a joint proof of concept to prevent fraud with blockchain technology."
2018-11-22,"After a period of tumult, the crypto markets are today somewhat calmer, with most of the top ten cryptos seeing only mild losses.",[0.23795938 0.72077656 0.04126401],negative,-0.48281717,Crypto Markets Shaky but Most Top Coins See Only Mild Losses,[0.09869554 0.84514976 0.05615481],negative,-0.74645424,"Crypto Markets Shaky but Most Top Coins See Only Mild Losses. After a period of tumult, the crypto markets are today somewhat calmer, with most of the top ten cryptos seeing only mild losses."
2018-11-22,"Cryptocurrency markets have seen slight gains on the day, with all top ten cryptocurrencies trading in the green.",[0.94454277 0.02757465 0.02788262],positive,0.9169681,Top Coins Trading in The Green After Major Drop-Off Yesterday,[0.1932696  0.76121914 0.04551128],negative,-0.56794953,"Top Coins Trading in The Green After Major Drop-Off Yesterday. Cryptocurrency markets have seen slight gains on the day, with all top ten cryptocurrencies trading in the green."
2018-11-22,"The world did not come to an end after the financial crisis of 2007–2008. Similarly, this bear market will also pass and the stronger cryptocurrencies will rise and reward investors.",[0.88089997 0.01482202 0.10427792],positive,0.86607796,"Bitcoin, Ripple, Ethereum, Stellar, EOS, Litecoin, Cardano, Monero, TRON, Dash: Price Analysis, Nov. 21",[0.03068391 0.01936483 0.94995123],neutral,0.01131908,"Bitcoin, Ripple, Ethereum, Stellar, EOS, Litecoin, Cardano, Monero, TRON, Dash: Price Analysis, Nov. 21. The world did not come to an end after the financial crisis of 2007–2008. Similarly, this bear market will also pass and the stronger cryptocurrencies will rise and reward investors."
2018-11-20,A turbulent time for cryptocurrency markets has seen Bitcoin Cash almost lose half its value and Bitcoin set 13-month lows.,[0.00808068 0.9704522  0.02146704],negative,-0.9623715,Markets Panic: Bitcoin Hits Lowest Since October 2017 as Bitcoin Cash Drops 40 Percent,[0.00903126 0.97119594 0.01977271],negative,-0.9621647,Markets Panic: Bitcoin Hits Lowest Since October 2017 as Bitcoin Cash Drops 40 Percent. A turbulent time for cryptocurrency markets has seen Bitcoin Cash almost lose half its value and Bitcoin set 13-month lows.
2018-11-20,"Following slight signals of recovery yesterday, crypto markets experience another dramatic fall, dragging Bitcoin below $5,000.",[0.01334652 0.97282517 0.01382831],negative,-0.9594787,"After Yesterday’s Signs of Recovery, Crypto Markets See Drastic Losses",[0.11068919 0.7044306  0.18488023],negative,-0.5937414,"After Yesterday’s Signs of Recovery, Crypto Markets See Drastic Losses. Following slight signals of recovery yesterday, crypto markets experience another dramatic fall, dragging Bitcoin below $5,000."
2018-11-20,"Following the increase in volatility and a renewed downtrend in markets, some analysts have projected abysmally low prices for Bitcoin.",[0.01192646 0.96949154 0.01858191],negative,-0.95756507,"Bitcoin, Ripple, Ethereum, Stellar, EOS, Litecoin, Cardano, Monero, TRON, IOTA: Price Analysis, Nov. 19",[0.0346026  0.01694649 0.94845086],neutral,0.01765611,"Bitcoin, Ripple, Ethereum, Stellar, EOS, Litecoin, Cardano, Monero, TRON, IOTA: Price Analysis, Nov. 19. Following the increase in volatility and a renewed downtrend in markets, some analysts have projected abysmally low prices for Bitcoin."
2018-11-19,"After a tumultuous week, crypto markets are today signalling recovery, with most of the top ten cryptocurrencies seeing healthy growth.",[0.9530365  0.02095481 0.02600871],positive,0.9320817,"Crypto Markets See Flush of Green as Bitcoin Moves Closer to $5,600",[0.7279876  0.04398184 0.22803059],positive,0.68400574,"Crypto Markets See Flush of Green as Bitcoin Moves Closer to $5,600. After a tumultuous week, crypto markets are today signalling recovery, with most of the top ten cryptocurrencies seeing healthy growth."
